"style","artist","country","city","artist_bio","artist_genre","artist_profile_hint","source"
"psytrance","Astrix","International","","Astrix entra na expansao v8 para reforcar pelo menos 50 artistas disponiveis em psytrance, ampliando descoberta dinamica sem inventar faixa.","psytrance","Seed v8 50+ para psytrance; usado como ponto de partida para Deezer, iTunes, SoundCloud, YouTube e Spotify.","artist_expansion_v8_50plus"
"psytrance","Avalon","International","","Avalon entra na expansao v8 para reforcar pelo menos 50 artistas disponiveis em psytrance, ampliando descoberta dinamica sem inventar faixa.","psytrance","Seed v8 50+ para psytrance; usado como ponto de partida para Deezer, iTunes, SoundCloud, YouTube e Spotify.","artist_expansion_v8_50plus"
"psytrance","Vini Vici","International","","Vini Vici entra na expansao v8 para reforcar pelo menos 50 artistas disponiveis em psytrance, ampliando descoberta dinamica sem inventar faixa.","psytrance","Seed v8 50+ para psytrance; usado como ponto de partida para Deezer, iTunes, SoundCloud, YouTube e Spotify.","artist_expansion_v8_50plus"
"psytrance","Blastoyz","International","","Blastoyz entra na expansao v8 para reforcar pelo menos 50 artistas disponiveis em psytrance, ampliando descoberta dinamica sem inventar faixa.","psytrance","Seed v8 50+ para psytrance; usado como ponto de partida para Deezer, iTunes, SoundCloud, YouTube e Spotify.","artist_expansion_v8_50plus"
"psytrance","Perfect Stranger","International","","Perfect Stranger entra na expansao v8 para reforcar pelo menos 50 artistas disponiveis em psytrance, ampliando descoberta dinamica sem inventar faixa.","psytrance","Seed v8 50+ para psytrance; usado como ponto de partida para Deezer, iTunes, SoundCloud, YouTube e Spotify.","artist_expansion_v8_50plus"
"psytrance","Captain Hook","International","","Captain Hook entra na expansao v8 para reforcar pelo menos 50 artistas disponiveis em psytrance, ampliando descoberta dinamica sem inventar faixa.","psytrance","Seed v8 50+ para psytrance; usado como ponto de partida para Deezer, iTunes, SoundCloud, YouTube e Spotify.","artist_expansion_v8_50plus"
"psytrance","Ritmo","International","","Ritmo entra na expansao v8 para reforcar pelo menos 50 artistas disponiveis em psytrance, ampliando descoberta dinamica sem inventar faixa.","psytrance","Seed v8 50+ para psytrance; usado como ponto de partida para Deezer, iTunes, SoundCloud, YouTube e Spotify.","artist_expansion_v8_50plus"
"psytrance","Egorythmia","International","","Egorythmia entra na expansao v8 para reforcar pelo menos 50 artistas disponiveis em psytrance, ampliando descoberta dinamica sem inventar faixa.","psytrance","Seed v8 50+ para psytrance; usado como ponto de partida para Deezer, iTunes, SoundCloud, YouTube e Spotify.","artist_expansion_v8_50plus"
"psytrance","E-Clip","International","","E-Clip entra na expansao v8 para reforcar pelo menos 50 artistas disponiveis em psytrance, ampliando descoberta dinamica sem inventar faixa.","psytrance","Seed v8 50+ para psytrance; usado como ponto de partida para Deezer, iTunes, SoundCloud, YouTube e Spotify.","artist_expansion_v8_50plus"
"psytrance","Zyce","International","","Zyce entra na expansao v8 para reforcar pelo menos 50 artistas disponiveis em psytrance, ampliando descoberta dinamica sem inventar faixa.","psytrance","Seed v8 50+ para psytrance; usado como ponto de partida para Deezer, iTunes, SoundCloud, YouTube e Spotify.","artist_expansion_v8_50plus"
"psytrance","Flegma","International","","Flegma entra na expansao v8 para reforcar pelo menos 50 artistas disponiveis em psytrance, ampliando descoberta dinamica sem inventar faixa.","psytrance","Seed v8 50+ para psytrance; usado como ponto de partida para Deezer, iTunes, SoundCloud, YouTube e Spotify.","artist_expansion_v8_50plus"
"psytrance","Protonica","International","","Protonica entra na expansao v8 para reforcar pelo menos 50 artistas disponiveis em psytrance, ampliando descoberta dinamica sem inventar faixa.","psytrance","Seed v8 50+ para psytrance; usado como ponto de partida para Deezer, iTunes, SoundCloud, YouTube e Spotify.","artist_expansion_v8_50plus"
"psytrance","Ticon","International","","Ticon entra na expansao v8 para reforcar pelo menos 50 artistas disponiveis em psytrance, ampliando descoberta dinamica sem inventar faixa.","psytrance","Seed v8 50+ para psytrance; usado como ponto de partida para Deezer, iTunes, SoundCloud, YouTube e Spotify.","artist_expansion_v8_50plus"
"psytrance","Symbolic","International","","Symbolic entra na expansao v8 para reforcar pelo menos 50 artistas disponiveis em psytrance, ampliando descoberta dinamica sem inventar faixa.","psytrance","Seed v8 50+ para psytrance; usado como ponto de partida para Deezer, iTunes, SoundCloud, YouTube e Spotify.","artist_expansion_v8_50plus"
"psytrance","Sonic Species","International","","Sonic Species entra na expansao v8 para reforcar pelo menos 50 artistas disponiveis em psytrance, ampliando descoberta dinamica sem inventar faixa.","psytrance","Seed v8 50+ para psytrance; usado como ponto de partida para Deezer, iTunes, SoundCloud, YouTube e Spotify.","artist_expansion_v8_50plus"
"psytrance","Burn In Noise","International","","Burn In Noise entra na expansao v8 para reforcar pelo menos 50 artistas disponiveis em psytrance, ampliando descoberta dinamica sem inventar faixa.","psytrance","Seed v8 50+ para psytrance; usado como ponto de partida para Deezer, iTunes, SoundCloud, YouTube e Spotify.","artist_expansion_v8_50plus"
"psytrance","Volcano","International","","Volcano entra na expansao v8 para reforcar pelo menos 50 artistas disponiveis em psytrance, ampliando descoberta dinamica sem inventar faixa.","psytrance","Seed v8 50+ para psytrance; usado como ponto de partida para Deezer, iTunes, SoundCloud, YouTube e Spotify.","artist_expansion_v8_50plus"
"psytrance","Mad Maxx","International","","Mad Maxx entra na expansao v8 para reforcar pelo menos 50 artistas disponiveis em psytrance, ampliando descoberta dinamica sem inventar faixa.","psytrance","Seed v8 50+ para psytrance; usado como ponto de partida para Deezer, iTunes, SoundCloud, YouTube e Spotify.","artist_expansion_v8_50plus"
"psytrance","Xerox","International","","Xerox entra na expansao v8 para reforcar pelo menos 50 artistas disponiveis em psytrance, ampliando descoberta dinamica sem inventar faixa.","psytrance","Seed v8 50+ para psytrance; usado como ponto de partida para Deezer, iTunes, SoundCloud, YouTube e Spotify.","artist_expansion_v8_50plus"
"psytrance","Illumination","International","","Illumination entra na expansao v8 para reforcar pelo menos 50 artistas disponiveis em psytrance, ampliando descoberta dinamica sem inventar faixa.","psytrance","Seed v8 50+ para psytrance; usado como ponto de partida para Deezer, iTunes, SoundCloud, YouTube e Spotify.","artist_expansion_v8_50plus"
"psytrance","GMS","International","","GMS entra na expansao v8 para reforcar pelo menos 50 artistas disponiveis em psytrance, ampliando descoberta dinamica sem inventar faixa.","psytrance","Seed v8 50+ para psytrance; usado como ponto de partida para Deezer, iTunes, SoundCloud, YouTube e Spotify.","artist_expansion_v8_50plus"
"psytrance","Raja Ram","International","","Raja Ram entra na expansao v8 para reforcar pelo menos 50 artistas disponiveis em psytrance, ampliando descoberta dinamica sem inventar faixa.","psytrance","Seed v8 50+ para psytrance; usado como ponto de partida para Deezer, iTunes, SoundCloud, YouTube e Spotify.","artist_expansion_v8_50plus"
"psytrance","1200 Micrograms","International","","1200 Micrograms entra na expansao v8 para reforcar pelo menos 50 artistas disponiveis em psytrance, ampliando descoberta dinamica sem inventar faixa.","psytrance","Seed v8 50+ para psytrance; usado como ponto de partida para Deezer, iTunes, SoundCloud, YouTube e Spotify.","artist_expansion_v8_50plus"
"psytrance","Sesto Sento","International","","Sesto Sento entra na expansao v8 para reforcar pelo menos 50 artistas disponiveis em psytrance, ampliando descoberta dinamica sem inventar faixa.","psytrance","Seed v8 50+ para psytrance; usado como ponto de partida para Deezer, iTunes, SoundCloud, YouTube e Spotify.","artist_expansion_v8_50plus"
"psytrance","Skazi","International","","Skazi entra na expansao v8 para reforcar pelo menos 50 artistas disponiveis em psytrance, ampliando descoberta dinamica sem inventar faixa.","psytrance","Seed v8 50+ para psytrance; usado como ponto de partida para Deezer, iTunes, SoundCloud, YouTube e Spotify.","artist_expansion_v8_50plus"
"psytrance","Paranormal Attack","International","","Paranormal Attack entra na expansao v8 para reforcar pelo menos 50 artistas disponiveis em psytrance, ampliando descoberta dinamica sem inventar faixa.","psytrance","Seed v8 50+ para psytrance; usado como ponto de partida para Deezer, iTunes, SoundCloud, YouTube e Spotify.","artist_expansion_v8_50plus"
"psytrance","Mandragora","International","","Mandragora entra na expansao v8 para reforcar pelo menos 50 artistas disponiveis em psytrance, ampliando descoberta dinamica sem inventar faixa.","psytrance","Seed v8 50+ para psytrance; usado como ponto de partida para Deezer, iTunes, SoundCloud, YouTube e Spotify.","artist_expansion_v8_50plus"
"psytrance","Claudinho Brasil","International","","Claudinho Brasil entra na expansao v8 para reforcar pelo menos 50 artistas disponiveis em psytrance, ampliando descoberta dinamica sem inventar faixa.","psytrance","Seed v8 50+ para psytrance; usado como ponto de partida para Deezer, iTunes, SoundCloud, YouTube e Spotify.","artist_expansion_v8_50plus"
"psytrance","Vegas","International","","Vegas entra na expansao v8 para reforcar pelo menos 50 artistas disponiveis em psytrance, ampliando descoberta dinamica sem inventar faixa.","psytrance","Seed v8 50+ para psytrance; usado como ponto de partida para Deezer, iTunes, SoundCloud, YouTube e Spotify.","artist_expansion_v8_50plus"
"psytrance","Reality Test","International","","Reality Test entra na expansao v8 para reforcar pelo menos 50 artistas disponiveis em psytrance, ampliando descoberta dinamica sem inventar faixa.","psytrance","Seed v8 50+ para psytrance; usado como ponto de partida para Deezer, iTunes, SoundCloud, YouTube e Spotify.","artist_expansion_v8_50plus"
