"style","artist","country","city","artist_bio","artist_genre","artist_profile_hint","source"
"breakcore","Aaron Spectre","International","","Aaron Spectre entra na expansao v10 para aprofundar breakcore com artista real de cena e reduzir repeticao em onboarding, swipe e recomendacao.","breakcore","Seed v10 de profundidade para breakcore; usado como ancora de busca por top tracks tocaveis e descoberta cross-scene.","artist_expansion_v10_scene_depth"
"breakcore","Aphex Twin","International","","Aphex Twin entra na expansao v10 para aprofundar breakcore com artista real de cena e reduzir repeticao em onboarding, swipe e recomendacao.","breakcore","Seed v10 de profundidade para breakcore; usado como ancora de busca por top tracks tocaveis e descoberta cross-scene.","artist_expansion_v10_scene_depth"
"breakcore","Christoph de Babalon","International","","Christoph de Babalon entra na expansao v10 para aprofundar breakcore com artista real de cena e reduzir repeticao em onboarding, swipe e recomendacao.","breakcore","Seed v10 de profundidade para breakcore; usado como ancora de busca por top tracks tocaveis e descoberta cross-scene.","artist_expansion_v10_scene_depth"
"breakcore","DJ Scotch Egg","International","","DJ Scotch Egg entra na expansao v10 para aprofundar breakcore com artista real de cena e reduzir repeticao em onboarding, swipe e recomendacao.","breakcore","Seed v10 de profundidade para breakcore; usado como ancora de busca por top tracks tocaveis e descoberta cross-scene.","artist_expansion_v10_scene_depth"
"breakcore","Doormouse","International","","Doormouse entra na expansao v10 para aprofundar breakcore com artista real de cena e reduzir repeticao em onboarding, swipe e recomendacao.","breakcore","Seed v10 de profundidade para breakcore; usado como ancora de busca por top tracks tocaveis e descoberta cross-scene.","artist_expansion_v10_scene_depth"
"breakcore","Drumcorps","International","","Drumcorps entra na expansao v10 para aprofundar breakcore com artista real de cena e reduzir repeticao em onboarding, swipe e recomendacao.","breakcore","Seed v10 de profundidade para breakcore; usado como ancora de busca por top tracks tocaveis e descoberta cross-scene.","artist_expansion_v10_scene_depth"
"breakcore","FFF","International","","FFF entra na expansao v10 para aprofundar breakcore com artista real de cena e reduzir repeticao em onboarding, swipe e recomendacao.","breakcore","Seed v10 de profundidade para breakcore; usado como ancora de busca por top tracks tocaveis e descoberta cross-scene.","artist_expansion_v10_scene_depth"
"breakcore","Otto von Schirach","International","","Otto von Schirach entra na expansao v10 para aprofundar breakcore com artista real de cena e reduzir repeticao em onboarding, swipe e recomendacao.","breakcore","Seed v10 de profundidade para breakcore; usado como ancora de busca por top tracks tocaveis e descoberta cross-scene.","artist_expansion_v10_scene_depth"
"breakcore","Shitmat","International","","Shitmat entra na expansao v10 para aprofundar breakcore com artista real de cena e reduzir repeticao em onboarding, swipe e recomendacao.","breakcore","Seed v10 de profundidade para breakcore; usado como ancora de busca por top tracks tocaveis e descoberta cross-scene.","artist_expansion_v10_scene_depth"
"breakcore","Squarepusher","International","","Squarepusher entra na expansao v10 para aprofundar breakcore com artista real de cena e reduzir repeticao em onboarding, swipe e recomendacao.","breakcore","Seed v10 de profundidade para breakcore; usado como ancora de busca por top tracks tocaveis e descoberta cross-scene.","artist_expansion_v10_scene_depth"
