"style","artist","song","label","bpm_exact","preview_url","release_date","duration_sec","country","city","artist_bio","artist_genre","artist_profile_hint","source","deezer_track_id","deezer_track_url","cover_art_url","youtube_track_url","soundcloud_track_url","bandcamp_track_url","bandcamp_track_id"
"afro_house","Aero Manyelo","By My Side","By My Side","","https://cdnt-preview.dzcdn.net/api/1/1/f/a/3/0/fa374df600ca7110fa7fe7671d3245db.mp3?hdnea=exp=1782071407~acl=/api/1/1/f/a/3/0/fa374df600ca7110fa7fe7671d3245db.mp3*~data=user_id=0,application_id=42~hmac=d3b2a6dbbba40e5588e867932516f3da8bf6d8747d769863b5240173603c4cb4","","480","International","","Aero Manyelo reforca afro house na expansao v10 com faixa encontrada no Deezer e preview tocavel no site.","afro house","Preview oficial Deezer com artista exato; priorizar quando o usuario pedir recomendacao tocavel em afro house.","verified_deezer_expansion_v10_playable_depth","2576768462","https://www.deezer.com/track/2576768462","https://cdn-images.dzcdn.net/images/cover/06941f2e513a7c66b64b95921f83da8c/500x500-000000-80-0-0.jpg","https://www.youtube.com/results?search_query=Aero%20Manyelo%20By%20My%20Side","","",""
"afro_house","Aero Manyelo","Cutting The Deal","Cutting The Deal","","https://cdnt-preview.dzcdn.net/api/1/1/c/c/a/0/cca1436ef27884d2a7c9ec7e758e0df1.mp3?hdnea=exp=1782071407~acl=/api/1/1/c/c/a/0/cca1436ef27884d2a7c9ec7e758e0df1.mp3*~data=user_id=0,application_id=42~hmac=0cfc26ee99d6bead76e2600df4cd09645c3784b76fff1878437426925cd94fea","","398","International","","Aero Manyelo reforca afro house na expansao v10 com faixa encontrada no Deezer e preview tocavel no site.","afro house","Preview oficial Deezer com artista exato; priorizar quando o usuario pedir recomendacao tocavel em afro house.","verified_deezer_expansion_v10_playable_depth","1417823382","https://www.deezer.com/track/1417823382","https://cdn-images.dzcdn.net/images/cover/7d5b7d8a477766d8c91b253923e38811/500x500-000000-80-0-0.jpg","https://www.youtube.com/results?search_query=Aero%20Manyelo%20Cutting%20The%20Deal","","",""
"afro_house","Aero Manyelo","Kunitamale","Kunitamale","","https://cdnt-preview.dzcdn.net/api/1/1/c/d/c/0/cdc33e46dc85dc26b72342a00d5430bb.mp3?hdnea=exp=1782071407~acl=/api/1/1/c/d/c/0/cdc33e46dc85dc26b72342a00d5430bb.mp3*~data=user_id=0,application_id=42~hmac=c4884f56133d307b761ef2f89dbc6df20a7dcddd815b13d011b54934b8de7ce3","","444","International","","Aero Manyelo reforca afro house na expansao v10 com faixa encontrada no Deezer e preview tocavel no site.","afro house","Preview oficial Deezer com artista exato; priorizar quando o usuario pedir recomendacao tocavel em afro house.","verified_deezer_expansion_v10_playable_depth","1879250067","https://www.deezer.com/track/1879250067","https://cdn-images.dzcdn.net/images/cover/6fe1d0b1ea55ff9c3e9202a9f479c980/500x500-000000-80-0-0.jpg","https://www.youtube.com/results?search_query=Aero%20Manyelo%20Kunitamale","","",""
"afro_house","Aero Manyelo","Mooki","Mooki","","https://cdnt-preview.dzcdn.net/api/1/1/1/7/8/0/1780b7ca619f0a8e64781644c2fce74a.mp3?hdnea=exp=1782071407~acl=/api/1/1/1/7/8/0/1780b7ca619f0a8e64781644c2fce74a.mp3*~data=user_id=0,application_id=42~hmac=51caf348e98f7a33a1069e5eaf5dfe5f2cdc07d4dd9d174f4b46774584bb7964","","541","International","","Aero Manyelo reforca afro house na expansao v10 com faixa encontrada no Deezer e preview tocavel no site.","afro house","Preview oficial Deezer com artista exato; priorizar quando o usuario pedir recomendacao tocavel em afro house.","verified_deezer_expansion_v10_playable_depth","1914506577","https://www.deezer.com/track/1914506577","https://cdn-images.dzcdn.net/images/cover/32ac34e3d9071b19a9adb8eea02e8d40/500x500-000000-80-0-0.jpg","https://www.youtube.com/results?search_query=Aero%20Manyelo%20Mooki","","",""
"afro_house","Caiiro","NGWINO","NGWINO","","https://cdnt-preview.dzcdn.net/api/1/1/d/0/7/0/d078a63ad662d34a17dd2d8567a23cdf.mp3?hdnea=exp=1782071403~acl=/api/1/1/d/0/7/0/d078a63ad662d34a17dd2d8567a23cdf.mp3*~data=user_id=0,application_id=42~hmac=9f25bd6bda8250a7c13d7a19508f1a69e418bcd5f07edc9bba9fd5237645c93b","","517","International","","Caiiro reforca afro house na expansao v10 com faixa encontrada no Deezer e preview tocavel no site.","afro house","Preview oficial Deezer com artista exato; priorizar quando o usuario pedir recomendacao tocavel em afro house.","verified_deezer_expansion_v10_playable_depth","2664152542","https://www.deezer.com/track/2664152542","https://cdn-images.dzcdn.net/images/cover/fad9115e49b2b1c3056d8f4766de3589/500x500-000000-80-0-0.jpg","https://www.youtube.com/results?search_query=Caiiro%20NGWINO","","",""
"afro_house","Caiiro","Prayer for Rain","Moya Wa Taola","","https://cdnt-preview.dzcdn.net/api/1/1/f/d/2/0/fd2c39aeda435d82f066c1e184414279.mp3?hdnea=exp=1782071403~acl=/api/1/1/f/d/2/0/fd2c39aeda435d82f066c1e184414279.mp3*~data=user_id=0,application_id=42~hmac=b203f8c71ebe4c2864ab3f8d361cfe1e92c8a191be90d42298f2a1da1eaf8b57","","457","International","","Caiiro reforca afro house na expansao v10 com faixa encontrada no Deezer e preview tocavel no site.","afro house","Preview oficial Deezer com artista exato; priorizar quando o usuario pedir recomendacao tocavel em afro house.","verified_deezer_expansion_v10_playable_depth","1514561282","https://www.deezer.com/track/1514561282","https://cdn-images.dzcdn.net/images/cover/8523b4c8d66f313ae8f6a2263be9c0ba/500x500-000000-80-0-0.jpg","https://www.youtube.com/results?search_query=Caiiro%20Prayer%20for%20Rain","","",""
"afro_house","Caiiro","The Akan","Pyramids","","https://cdnt-preview.dzcdn.net/api/1/1/d/a/2/0/da2996a581daed91c5b338d4e15ab5f9.mp3?hdnea=exp=1782071403~acl=/api/1/1/d/a/2/0/da2996a581daed91c5b338d4e15ab5f9.mp3*~data=user_id=0,application_id=42~hmac=5788f5060f39a57a3bcf900a8292dea0e42b9da5046faac2100f258ad54ca4bf","","387","International","","Caiiro reforca afro house na expansao v10 com faixa encontrada no Deezer e preview tocavel no site.","afro house","Preview oficial Deezer com artista exato; priorizar quando o usuario pedir recomendacao tocavel em afro house.","verified_deezer_expansion_v10_playable_depth","3191103531","https://www.deezer.com/track/3191103531","https://cdn-images.dzcdn.net/images/cover/bec28cadfc6775efc37fbea5c410c5f6/500x500-000000-80-0-0.jpg","https://www.youtube.com/results?search_query=Caiiro%20The%20Akan","","",""
"afro_house","Caiiro","Your Voice","Your Voice (Adam Port Remix)","","https://cdnt-preview.dzcdn.net/api/1/1/5/5/8/0/5580cd6061cd8ac7f1688e80f641d859.mp3?hdnea=exp=1782071403~acl=/api/1/1/5/5/8/0/5580cd6061cd8ac7f1688e80f641d859.mp3*~data=user_id=0,application_id=42~hmac=1511f559e551633b3b0ed84c1a159ba8f79cc90e38ffe2d1a316f1dd29022842","","260","International","","Caiiro reforca afro house na expansao v10 com faixa encontrada no Deezer e preview tocavel no site.","afro house","Preview oficial Deezer com artista exato; priorizar quando o usuario pedir recomendacao tocavel em afro house.","verified_deezer_expansion_v10_playable_depth","1831263407","https://www.deezer.com/track/1831263407","https://cdn-images.dzcdn.net/images/cover/5d6c5d2f921fd9a212065a18cc7eb20f/500x500-000000-80-0-0.jpg","https://www.youtube.com/results?search_query=Caiiro%20Your%20Voice","","",""
"afro_house","Da Capo","Hey Mama","Hey Mama Remixes","","https://cdnt-preview.dzcdn.net/api/1/1/4/c/8/0/4c8fdf45d435f4c07a7f43009c0980d8.mp3?hdnea=exp=1782071401~acl=/api/1/1/4/c/8/0/4c8fdf45d435f4c07a7f43009c0980d8.mp3*~data=user_id=0,application_id=42~hmac=2be4ca593447cca2102c21cc1bdb6f7803c4c2c60f3dcd0c92d267b630b71d59","","456","International","","Da Capo reforca afro house na expansao v10 com faixa encontrada no Deezer e preview tocavel no site.","afro house","Preview oficial Deezer com artista exato; priorizar quando o usuario pedir recomendacao tocavel em afro house.","verified_deezer_expansion_v10_playable_depth","1664148652","https://www.deezer.com/track/1664148652","https://cdn-images.dzcdn.net/images/cover/afed708e744b6650491644f4b23f3df5/500x500-000000-80-0-0.jpg","https://www.youtube.com/results?search_query=Da%20Capo%20Hey%20Mama","","",""
"afro_house","Da Capo","Kelaya","Afro House","","https://cdnt-preview.dzcdn.net/api/1/1/1/0/1/0/1017e3f8b46af24db2ee6294c9f4c7c5.mp3?hdnea=exp=1782071401~acl=/api/1/1/1/0/1/0/1017e3f8b46af24db2ee6294c9f4c7c5.mp3*~data=user_id=0,application_id=42~hmac=8b61a28c762df9aec6c9eb5f2f0ea08641df4ab3d377cc719478e20d20a88432","","345","International","","Da Capo reforca afro house na expansao v10 com faixa encontrada no Deezer e preview tocavel no site.","afro house","Preview oficial Deezer com artista exato; priorizar quando o usuario pedir recomendacao tocavel em afro house.","verified_deezer_expansion_v10_playable_depth","3066444721","https://www.deezer.com/track/3066444721","https://cdn-images.dzcdn.net/images/cover/49107bf3d21126c8c200ad2358264e03/500x500-000000-80-0-0.jpg","https://www.youtube.com/results?search_query=Da%20Capo%20Kelaya","","",""
