"style","artist","song","label","bpm_exact","bpm_text","release_date","duration_sec","country","city","source_album","source_url","track_url","spotify_url","youtube_url","soundcloud_url","bandcamp_url","beatport_url","artist_bio","artist_genre","artist_profile_hint","primary_social_url","social_discovery_links","label_links","source_type","source_tags","album_keywords","energy_band","catalog_role","status","confidence","source_note"
"ambient_techno","2 Lone Swordsmen","Rico's Helly","Warp Records","126","126 BPM editorial","","","United Kingdom","London","","https://www.discogs.com/search/?q=2%20Lone%20Swordsmen%20Rico's%20Helly&type=all","https://www.youtube.com/results?search_query=2%20Lone%20Swordsmen%20Rico's%20Helly","https://open.spotify.com/search/2%20Lone%20Swordsmen%20Rico's%20Helly","https://www.youtube.com/results?search_query=2%20Lone%20Swordsmen%20Rico's%20Helly","https://soundcloud.com/search?q=2%20Lone%20Swordsmen%20Rico's%20Helly","https://bandcamp.com/search?q=2%20Lone%20Swordsmen%20Rico's%20Helly","https://www.beatport.com/search?q=2%20Lone%20Swordsmen%20Rico's%20Helly","2 Lone Swordsmen entra no banco proprio como referencia de ambient techno; a faixa ""Rico's Helly"" ancora contexto, origem e rota de descoberta sem depender de API fechada.","Ambient Techno / Intelligent Techno","Perfil editorial proprio para ambient techno. Use os links como descoberta e confirme manualmente antes de promover qualquer URL a oficial.","https://www.google.com/search?q=2%20Lone%20Swordsmen%20official","https://open.spotify.com/search/2%20Lone%20Swordsmen%20ambient%20techno | https://soundcloud.com/search?q=2%20Lone%20Swordsmen%20ambient%20techno | https://www.youtube.com/results?search_query=2%20Lone%20Swordsmen%20ambient%20techno | https://bandcamp.com/search?q=2%20Lone%20Swordsmen%20ambient%20techno","https://www.discogs.com/search/?q=Warp%20Records%20ambient%20techno&type=all | https://www.beatport.com/search?q=Warp%20Records%20ambient%20techno","curated_editorial_discovery","ambient techno | intelligent techno | atmospheric techno | local_catalog | artist_depth","ambient techno | 2 Lone Swordsmen | Warp Records | post_rave_ambient_techno","deep_listening","post_rave_ambient_techno","curated_discovery","medium_high_editorial","Curadoria editorial v5 do Sonic Search. Bio escrita localmente, sem copiar press kit ou plataforma externa. BPM editorial dentro da faixa 90-128; revisar antes de marcar como medicao exata. Links sao rotas de descoberta/search, nao perfis oficiais reivindicados."
"ambient_techno","A Positive Life","The Calling","Beyond","120","120 BPM editorial","","","United Kingdom","London","","https://www.discogs.com/search/?q=A%20Positive%20Life%20The%20Calling&type=all","https://www.youtube.com/results?search_query=A%20Positive%20Life%20The%20Calling","https://open.spotify.com/search/A%20Positive%20Life%20The%20Calling","https://www.youtube.com/results?search_query=A%20Positive%20Life%20The%20Calling","https://soundcloud.com/search?q=A%20Positive%20Life%20The%20Calling","https://bandcamp.com/search?q=A%20Positive%20Life%20The%20Calling","https://www.beatport.com/search?q=A%20Positive%20Life%20The%20Calling","A Positive Life entra no banco proprio como referencia de ambient techno; a faixa ""The Calling"" ancora contexto, origem e rota de descoberta sem depender de API fechada.","Ambient Techno / Intelligent Techno","Perfil editorial proprio para ambient techno. Use os links como descoberta e confirme manualmente antes de promover qualquer URL a oficial.","https://www.google.com/search?q=A%20Positive%20Life%20official","https://open.spotify.com/search/A%20Positive%20Life%20ambient%20techno | https://soundcloud.com/search?q=A%20Positive%20Life%20ambient%20techno | https://www.youtube.com/results?search_query=A%20Positive%20Life%20ambient%20techno | https://bandcamp.com/search?q=A%20Positive%20Life%20ambient%20techno","https://www.discogs.com/search/?q=Beyond%20ambient%20techno&type=all | https://www.beatport.com/search?q=Beyond%20ambient%20techno","curated_editorial_discovery","ambient techno | intelligent techno | atmospheric techno | local_catalog | artist_depth","ambient techno | A Positive Life | Beyond | beyond_records_depth","deep_listening","beyond_records_depth","curated_discovery","medium_high_editorial","Curadoria editorial v5 do Sonic Search. Bio escrita localmente, sem copiar press kit ou plataforma externa. BPM editorial dentro da faixa 90-128; revisar antes de marcar como medicao exata. Links sao rotas de descoberta/search, nao perfis oficiais reivindicados."
"ambient_techno","Beaumont Hannant","Utuba","GPR","123","123 BPM editorial","","","United Kingdom","York","","https://www.discogs.com/search/?q=Beaumont%20Hannant%20Utuba&type=all","https://www.youtube.com/results?search_query=Beaumont%20Hannant%20Utuba","https://open.spotify.com/search/Beaumont%20Hannant%20Utuba","https://www.youtube.com/results?search_query=Beaumont%20Hannant%20Utuba","https://soundcloud.com/search?q=Beaumont%20Hannant%20Utuba","https://bandcamp.com/search?q=Beaumont%20Hannant%20Utuba","https://www.beatport.com/search?q=Beaumont%20Hannant%20Utuba","Beaumont Hannant entra no banco proprio como referencia de ambient techno; a faixa ""Utuba"" ancora contexto, origem e rota de descoberta sem depender de API fechada.","Ambient Techno / Intelligent Techno","Perfil editorial proprio para ambient techno. Use os links como descoberta e confirme manualmente antes de promover qualquer URL a oficial.","https://www.google.com/search?q=Beaumont%20Hannant%20official","https://open.spotify.com/search/Beaumont%20Hannant%20ambient%20techno | https://soundcloud.com/search?q=Beaumont%20Hannant%20ambient%20techno | https://www.youtube.com/results?search_query=Beaumont%20Hannant%20ambient%20techno | https://bandcamp.com/search?q=Beaumont%20Hannant%20ambient%20techno","https://www.discogs.com/search/?q=GPR%20ambient%20techno&type=all | https://www.beatport.com/search?q=GPR%20ambient%20techno","curated_editorial_discovery","ambient techno | intelligent techno | atmospheric techno | local_catalog | artist_depth","ambient techno | Beaumont Hannant | GPR | gpr_ambient_anchor","deep_listening","gpr_ambient_anchor","curated_discovery","medium_high_editorial","Curadoria editorial v5 do Sonic Search. Bio escrita localmente, sem copiar press kit ou plataforma externa. BPM editorial dentro da faixa 90-128; revisar antes de marcar como medicao exata. Links sao rotas de descoberta/search, nao perfis oficiais reivindicados."
"ambient_techno","Bedouin Ascent","Manganese In Deep Violet","Rising High","126","126 BPM editorial","","","United Kingdom","London","","https://www.discogs.com/search/?q=Bedouin%20Ascent%20Manganese%20In%20Deep%20Violet&type=all","https://www.youtube.com/results?search_query=Bedouin%20Ascent%20Manganese%20In%20Deep%20Violet","https://open.spotify.com/search/Bedouin%20Ascent%20Manganese%20In%20Deep%20Violet","https://www.youtube.com/results?search_query=Bedouin%20Ascent%20Manganese%20In%20Deep%20Violet","https://soundcloud.com/search?q=Bedouin%20Ascent%20Manganese%20In%20Deep%20Violet","https://bandcamp.com/search?q=Bedouin%20Ascent%20Manganese%20In%20Deep%20Violet","https://www.beatport.com/search?q=Bedouin%20Ascent%20Manganese%20In%20Deep%20Violet","Bedouin Ascent entra no banco proprio como referencia de ambient techno; a faixa ""Manganese In Deep Violet"" ancora contexto, origem e rota de descoberta sem depender de API fechada.","Ambient Techno / Intelligent Techno","Perfil editorial proprio para ambient techno. Use os links como descoberta e confirme manualmente antes de promover qualquer URL a oficial.","https://www.google.com/search?q=Bedouin%20Ascent%20official","https://open.spotify.com/search/Bedouin%20Ascent%20ambient%20techno | https://soundcloud.com/search?q=Bedouin%20Ascent%20ambient%20techno | https://www.youtube.com/results?search_query=Bedouin%20Ascent%20ambient%20techno | https://bandcamp.com/search?q=Bedouin%20Ascent%20ambient%20techno","https://www.discogs.com/search/?q=Rising%20High%20ambient%20techno&type=all | https://www.beatport.com/search?q=Rising%20High%20ambient%20techno","curated_editorial_discovery","ambient techno | intelligent techno | atmospheric techno | local_catalog | artist_depth","ambient techno | Bedouin Ascent | Rising High | idm_ambient_techno","deep_listening","idm_ambient_techno","curated_discovery","medium_high_editorial","Curadoria editorial v5 do Sonic Search. Bio escrita localmente, sem copiar press kit ou plataforma externa. BPM editorial dentro da faixa 90-128; revisar antes de marcar como medicao exata. Links sao rotas de descoberta/search, nao perfis oficiais reivindicados."
"ambient_techno","Bochum Welt","La Nuit","Rephlex","126","126 BPM editorial","","","Italy","Milan","","https://www.discogs.com/search/?q=Bochum%20Welt%20La%20Nuit&type=all","https://www.youtube.com/results?search_query=Bochum%20Welt%20La%20Nuit","https://open.spotify.com/search/Bochum%20Welt%20La%20Nuit","https://www.youtube.com/results?search_query=Bochum%20Welt%20La%20Nuit","https://soundcloud.com/search?q=Bochum%20Welt%20La%20Nuit","https://bandcamp.com/search?q=Bochum%20Welt%20La%20Nuit","https://www.beatport.com/search?q=Bochum%20Welt%20La%20Nuit","Bochum Welt entra no banco proprio como referencia de ambient techno; a faixa ""La Nuit"" ancora contexto, origem e rota de descoberta sem depender de API fechada.","Ambient Techno / Intelligent Techno","Perfil editorial proprio para ambient techno. Use os links como descoberta e confirme manualmente antes de promover qualquer URL a oficial.","https://www.google.com/search?q=Bochum%20Welt%20official","https://open.spotify.com/search/Bochum%20Welt%20ambient%20techno | https://soundcloud.com/search?q=Bochum%20Welt%20ambient%20techno | https://www.youtube.com/results?search_query=Bochum%20Welt%20ambient%20techno | https://bandcamp.com/search?q=Bochum%20Welt%20ambient%20techno","https://www.discogs.com/search/?q=Rephlex%20ambient%20techno&type=all | https://www.beatport.com/search?q=Rephlex%20ambient%20techno","curated_editorial_discovery","ambient techno | intelligent techno | atmospheric techno | local_catalog | artist_depth","ambient techno | Bochum Welt | Rephlex | rephlex_machine_melody","deep_listening","rephlex_machine_melody","curated_discovery","medium_high_editorial","Curadoria editorial v5 do Sonic Search. Bio escrita localmente, sem copiar press kit ou plataforma externa. BPM editorial dentro da faixa 90-128; revisar antes de marcar como medicao exata. Links sao rotas de descoberta/search, nao perfis oficiais reivindicados."
"ambient_techno","Bola","Vespers","Skam","124","124 BPM editorial","","","United Kingdom","Manchester","","https://www.discogs.com/search/?q=Bola%20Vespers&type=all","https://www.youtube.com/results?search_query=Bola%20Vespers","https://open.spotify.com/search/Bola%20Vespers","https://www.youtube.com/results?search_query=Bola%20Vespers","https://soundcloud.com/search?q=Bola%20Vespers","https://bandcamp.com/search?q=Bola%20Vespers","https://www.beatport.com/search?q=Bola%20Vespers","Bola entra no banco proprio como referencia de ambient techno; a faixa ""Vespers"" ancora contexto, origem e rota de descoberta sem depender de API fechada.","Ambient Techno / Intelligent Techno","Perfil editorial proprio para ambient techno. Use os links como descoberta e confirme manualmente antes de promover qualquer URL a oficial.","https://www.google.com/search?q=Bola%20official","https://open.spotify.com/search/Bola%20ambient%20techno | https://soundcloud.com/search?q=Bola%20ambient%20techno | https://www.youtube.com/results?search_query=Bola%20ambient%20techno | https://bandcamp.com/search?q=Bola%20ambient%20techno","https://www.discogs.com/search/?q=Skam%20ambient%20techno&type=all | https://www.beatport.com/search?q=Skam%20ambient%20techno","curated_editorial_discovery","ambient techno | intelligent techno | atmospheric techno | local_catalog | artist_depth","ambient techno | Bola | Skam | skam_listening_techno","deep_listening","skam_listening_techno","curated_discovery","medium_high_editorial","Curadoria editorial v5 do Sonic Search. Bio escrita localmente, sem copiar press kit ou plataforma externa. BPM editorial dentro da faixa 90-128; revisar antes de marcar como medicao exata. Links sao rotas de descoberta/search, nao perfis oficiais reivindicados."
"ambient_techno","Cabaret Voltaire","Project80","Plastex","122","122 BPM editorial","","","United Kingdom","Sheffield","","https://www.discogs.com/search/?q=Cabaret%20Voltaire%20Project80&type=all","https://www.youtube.com/results?search_query=Cabaret%20Voltaire%20Project80","https://open.spotify.com/search/Cabaret%20Voltaire%20Project80","https://www.youtube.com/results?search_query=Cabaret%20Voltaire%20Project80","https://soundcloud.com/search?q=Cabaret%20Voltaire%20Project80","https://bandcamp.com/search?q=Cabaret%20Voltaire%20Project80","https://www.beatport.com/search?q=Cabaret%20Voltaire%20Project80","Cabaret Voltaire entra no banco proprio como referencia de ambient techno; a faixa ""Project80"" ancora contexto, origem e rota de descoberta sem depender de API fechada.","Ambient Techno / Intelligent Techno","Perfil editorial proprio para ambient techno. Use os links como descoberta e confirme manualmente antes de promover qualquer URL a oficial.","https://www.google.com/search?q=Cabaret%20Voltaire%20official","https://open.spotify.com/search/Cabaret%20Voltaire%20ambient%20techno | https://soundcloud.com/search?q=Cabaret%20Voltaire%20ambient%20techno | https://www.youtube.com/results?search_query=Cabaret%20Voltaire%20ambient%20techno | https://bandcamp.com/search?q=Cabaret%20Voltaire%20ambient%20techno","https://www.discogs.com/search/?q=Plastex%20ambient%20techno&type=all | https://www.beatport.com/search?q=Plastex%20ambient%20techno","curated_editorial_discovery","ambient techno | intelligent techno | atmospheric techno | local_catalog | artist_depth","ambient techno | Cabaret Voltaire | Plastex | sheffield_electronic_roots","deep_listening","sheffield_electronic_roots","curated_discovery","medium_high_editorial","Curadoria editorial v5 do Sonic Search. Bio escrita localmente, sem copiar press kit ou plataforma externa. BPM editorial dentro da faixa 90-128; revisar antes de marcar como medicao exata. Links sao rotas de descoberta/search, nao perfis oficiais reivindicados."
"ambient_techno","CiM","Service Pack","Delsin","124","124 BPM editorial","","","United Kingdom","London","","https://www.discogs.com/search/?q=CiM%20Service%20Pack&type=all","https://www.youtube.com/results?search_query=CiM%20Service%20Pack","https://open.spotify.com/search/CiM%20Service%20Pack","https://www.youtube.com/results?search_query=CiM%20Service%20Pack","https://soundcloud.com/search?q=CiM%20Service%20Pack","https://bandcamp.com/search?q=CiM%20Service%20Pack","https://www.beatport.com/search?q=CiM%20Service%20Pack","CiM entra no banco proprio como referencia de ambient techno; a faixa ""Service Pack"" ancora contexto, origem e rota de descoberta sem depender de API fechada.","Ambient Techno / Intelligent Techno","Perfil editorial proprio para ambient techno. Use os links como descoberta e confirme manualmente antes de promover qualquer URL a oficial.","https://www.google.com/search?q=CiM%20official","https://open.spotify.com/search/CiM%20ambient%20techno | https://soundcloud.com/search?q=CiM%20ambient%20techno | https://www.youtube.com/results?search_query=CiM%20ambient%20techno | https://bandcamp.com/search?q=CiM%20ambient%20techno","https://www.discogs.com/search/?q=Delsin%20ambient%20techno&type=all | https://www.beatport.com/search?q=Delsin%20ambient%20techno","curated_editorial_discovery","ambient techno | intelligent techno | atmospheric techno | local_catalog | artist_depth","ambient techno | CiM | Delsin | delsin_idm_techno","deep_listening","delsin_idm_techno","curated_discovery","medium_high_editorial","Curadoria editorial v5 do Sonic Search. Bio escrita localmente, sem copiar press kit ou plataforma externa. BPM editorial dentro da faixa 90-128; revisar antes de marcar como medicao exata. Links sao rotas de descoberta/search, nao perfis oficiais reivindicados."
"ambient_techno","Convextion","Miranda","Down Low Music","124","124 BPM editorial","","","United States","Dallas","","https://www.discogs.com/search/?q=Convextion%20Miranda&type=all","https://www.youtube.com/results?search_query=Convextion%20Miranda","https://open.spotify.com/search/Convextion%20Miranda","https://www.youtube.com/results?search_query=Convextion%20Miranda","https://soundcloud.com/search?q=Convextion%20Miranda","https://bandcamp.com/search?q=Convextion%20Miranda","https://www.beatport.com/search?q=Convextion%20Miranda","Convextion entra no banco proprio como referencia de ambient techno; a faixa ""Miranda"" ancora contexto, origem e rota de descoberta sem depender de API fechada.","Ambient Techno / Intelligent Techno","Perfil editorial proprio para ambient techno. Use os links como descoberta e confirme manualmente antes de promover qualquer URL a oficial.","https://www.google.com/search?q=Convextion%20official","https://open.spotify.com/search/Convextion%20ambient%20techno | https://soundcloud.com/search?q=Convextion%20ambient%20techno | https://www.youtube.com/results?search_query=Convextion%20ambient%20techno | https://bandcamp.com/search?q=Convextion%20ambient%20techno","https://www.discogs.com/search/?q=Down%20Low%20Music%20ambient%20techno&type=all | https://www.beatport.com/search?q=Down%20Low%20Music%20ambient%20techno","curated_editorial_discovery","ambient techno | intelligent techno | atmospheric techno | local_catalog | artist_depth","ambient techno | Convextion | Down Low Music | deep_machine_ambient","deep_listening","deep_machine_ambient","curated_discovery","medium_high_editorial","Curadoria editorial v5 do Sonic Search. Bio escrita localmente, sem copiar press kit ou plataforma externa. BPM editorial dentro da faixa 90-128; revisar antes de marcar como medicao exata. Links sao rotas de descoberta/search, nao perfis oficiais reivindicados."
"ambient_techno","David Morley","Stardancer","R&S Records","124","124 BPM editorial","","","Belgium","Brussels","","https://www.discogs.com/search/?q=David%20Morley%20Stardancer&type=all","https://www.youtube.com/results?search_query=David%20Morley%20Stardancer","https://open.spotify.com/search/David%20Morley%20Stardancer","https://www.youtube.com/results?search_query=David%20Morley%20Stardancer","https://soundcloud.com/search?q=David%20Morley%20Stardancer","https://bandcamp.com/search?q=David%20Morley%20Stardancer","https://www.beatport.com/search?q=David%20Morley%20Stardancer","David Morley entra no banco proprio como referencia de ambient techno; a faixa ""Stardancer"" ancora contexto, origem e rota de descoberta sem depender de API fechada.","Ambient Techno / Intelligent Techno","Perfil editorial proprio para ambient techno. Use os links como descoberta e confirme manualmente antes de promover qualquer URL a oficial.","https://www.google.com/search?q=David%20Morley%20official","https://open.spotify.com/search/David%20Morley%20ambient%20techno | https://soundcloud.com/search?q=David%20Morley%20ambient%20techno | https://www.youtube.com/results?search_query=David%20Morley%20ambient%20techno | https://bandcamp.com/search?q=David%20Morley%20ambient%20techno","https://www.discogs.com/search/?q=R%26S%20Records%20ambient%20techno&type=all | https://www.beatport.com/search?q=R%26S%20Records%20ambient%20techno","curated_editorial_discovery","ambient techno | intelligent techno | atmospheric techno | local_catalog | artist_depth","ambient techno | David Morley | R&S Records | apollo_depth","deep_listening","apollo_depth","curated_discovery","medium_high_editorial","Curadoria editorial v5 do Sonic Search. Bio escrita localmente, sem copiar press kit ou plataforma externa. BPM editorial dentro da faixa 90-128; revisar antes de marcar como medicao exata. Links sao rotas de descoberta/search, nao perfis oficiais reivindicados."
