"style","artist","country","city","artist_bio","artist_genre","artist_profile_hint","source"
"afro_house","Aero Manyelo","International","","Aero Manyelo entra na expansao v13 para aumentar faixas tocaveis em afro house com artista real de cena e preview validavel.","afro house","Seed v13 para afro house; usado para gerar recomendacoes com preview_url real e reduzir faixas sem player.","artist_expansion_v13_playable_depth"
"ambient_techno","B12","International","","B12 entra na expansao v13 para aumentar faixas tocaveis em ambient techno com artista real de cena e preview validavel.","ambient techno","Seed v13 para ambient techno; usado para gerar recomendacoes com preview_url real e reduzir faixas sem player.","artist_expansion_v13_playable_depth"
"ambient_techno","Biosphere","International","","Biosphere entra na expansao v13 para aumentar faixas tocaveis em ambient techno com artista real de cena e preview validavel.","ambient techno","Seed v13 para ambient techno; usado para gerar recomendacoes com preview_url real e reduzir faixas sem player.","artist_expansion_v13_playable_depth"
"ambient_techno","Deepchord","International","","Deepchord entra na expansao v13 para aumentar faixas tocaveis em ambient techno com artista real de cena e preview validavel.","ambient techno","Seed v13 para ambient techno; usado para gerar recomendacoes com preview_url real e reduzir faixas sem player.","artist_expansion_v13_playable_depth"
"ambient_techno","GAS","International","","GAS entra na expansao v13 para aumentar faixas tocaveis em ambient techno com artista real de cena e preview validavel.","ambient techno","Seed v13 para ambient techno; usado para gerar recomendacoes com preview_url real e reduzir faixas sem player.","artist_expansion_v13_playable_depth"
"ambient_techno","Global Communication","International","","Global Communication entra na expansao v13 para aumentar faixas tocaveis em ambient techno com artista real de cena e preview validavel.","ambient techno","Seed v13 para ambient techno; usado para gerar recomendacoes com preview_url real e reduzir faixas sem player.","artist_expansion_v13_playable_depth"
"ambient_techno","Higher Intelligence Agency","International","","Higher Intelligence Agency entra na expansao v13 para aumentar faixas tocaveis em ambient techno com artista real de cena e preview validavel.","ambient techno","Seed v13 para ambient techno; usado para gerar recomendacoes com preview_url real e reduzir faixas sem player.","artist_expansion_v13_playable_depth"
"ambient_techno","Monolake","International","","Monolake entra na expansao v13 para aumentar faixas tocaveis em ambient techno com artista real de cena e preview validavel.","ambient techno","Seed v13 para ambient techno; usado para gerar recomendacoes com preview_url real e reduzir faixas sem player.","artist_expansion_v13_playable_depth"
"ambient_techno","The Black Dog","International","","The Black Dog entra na expansao v13 para aumentar faixas tocaveis em ambient techno com artista real de cena e preview validavel.","ambient techno","Seed v13 para ambient techno; usado para gerar recomendacoes com preview_url real e reduzir faixas sem player.","artist_expansion_v13_playable_depth"
"ambient_techno","The Orb","International","","The Orb entra na expansao v13 para aumentar faixas tocaveis em ambient techno com artista real de cena e preview validavel.","ambient techno","Seed v13 para ambient techno; usado para gerar recomendacoes com preview_url real e reduzir faixas sem player.","artist_expansion_v13_playable_depth"
"bleep_techno","808 State","International","","808 State entra na expansao v13 para aumentar faixas tocaveis em bleep techno com artista real de cena e preview validavel.","bleep techno","Seed v13 para bleep techno; usado para gerar recomendacoes com preview_url real e reduzir faixas sem player.","artist_expansion_v13_playable_depth"
"bleep_techno","A Guy Called Gerald","International","","A Guy Called Gerald entra na expansao v13 para aumentar faixas tocaveis em bleep techno com artista real de cena e preview validavel.","bleep techno","Seed v13 para bleep techno; usado para gerar recomendacoes com preview_url real e reduzir faixas sem player.","artist_expansion_v13_playable_depth"
"bleep_techno","Forgemasters","International","","Forgemasters entra na expansao v13 para aumentar faixas tocaveis em bleep techno com artista real de cena e preview validavel.","bleep techno","Seed v13 para bleep techno; usado para gerar recomendacoes com preview_url real e reduzir faixas sem player.","artist_expansion_v13_playable_depth"
"bleep_techno","LFO","International","","LFO entra na expansao v13 para aumentar faixas tocaveis em bleep techno com artista real de cena e preview validavel.","bleep techno","Seed v13 para bleep techno; usado para gerar recomendacoes com preview_url real e reduzir faixas sem player.","artist_expansion_v13_playable_depth"
"bleep_techno","Nightmares On Wax","International","","Nightmares On Wax entra na expansao v13 para aumentar faixas tocaveis em bleep techno com artista real de cena e preview validavel.","bleep techno","Seed v13 para bleep techno; usado para gerar recomendacoes com preview_url real e reduzir faixas sem player.","artist_expansion_v13_playable_depth"
"bleep_techno","Sweet Exorcist","International","","Sweet Exorcist entra na expansao v13 para aumentar faixas tocaveis em bleep techno com artista real de cena e preview validavel.","bleep techno","Seed v13 para bleep techno; usado para gerar recomendacoes com preview_url real e reduzir faixas sem player.","artist_expansion_v13_playable_depth"
"bleep_techno","The Black Dog","International","","The Black Dog entra na expansao v13 para aumentar faixas tocaveis em bleep techno com artista real de cena e preview validavel.","bleep techno","Seed v13 para bleep techno; usado para gerar recomendacoes com preview_url real e reduzir faixas sem player.","artist_expansion_v13_playable_depth"
"bleep_techno","Tricky Disco","International","","Tricky Disco entra na expansao v13 para aumentar faixas tocaveis em bleep techno com artista real de cena e preview validavel.","bleep techno","Seed v13 para bleep techno; usado para gerar recomendacoes com preview_url real e reduzir faixas sem player.","artist_expansion_v13_playable_depth"
"bleep_techno","Unique 3","International","","Unique 3 entra na expansao v13 para aumentar faixas tocaveis em bleep techno com artista real de cena e preview validavel.","bleep techno","Seed v13 para bleep techno; usado para gerar recomendacoes com preview_url real e reduzir faixas sem player.","artist_expansion_v13_playable_depth"
"brazilian_funk","Bonde do Role","International","","Bonde do Role entra na expansao v13 para aumentar faixas tocaveis em brazilian funk com artista real de cena e preview validavel.","brazilian funk","Seed v13 para brazilian funk; usado para gerar recomendacoes com preview_url real e reduzir faixas sem player.","artist_expansion_v13_playable_depth"
"brazilian_funk","Joao Brasil","International","","Joao Brasil entra na expansao v13 para aumentar faixas tocaveis em brazilian funk com artista real de cena e preview validavel.","brazilian funk","Seed v13 para brazilian funk; usado para gerar recomendacoes com preview_url real e reduzir faixas sem player.","artist_expansion_v13_playable_depth"
"brazilian_funk","Leo Justi","International","","Leo Justi entra na expansao v13 para aumentar faixas tocaveis em brazilian funk com artista real de cena e preview validavel.","brazilian funk","Seed v13 para brazilian funk; usado para gerar recomendacoes com preview_url real e reduzir faixas sem player.","artist_expansion_v13_playable_depth"
"brazilian_funk","Omulu","International","","Omulu entra na expansao v13 para aumentar faixas tocaveis em brazilian funk com artista real de cena e preview validavel.","brazilian funk","Seed v13 para brazilian funk; usado para gerar recomendacoes com preview_url real e reduzir faixas sem player.","artist_expansion_v13_playable_depth"
"brazilian_funk","Tropkillaz","International","","Tropkillaz entra na expansao v13 para aumentar faixas tocaveis em brazilian funk com artista real de cena e preview validavel.","brazilian funk","Seed v13 para brazilian funk; usado para gerar recomendacoes com preview_url real e reduzir faixas sem player.","artist_expansion_v13_playable_depth"
"broken_techno","Batu","International","","Batu entra na expansao v13 para aumentar faixas tocaveis em broken techno com artista real de cena e preview validavel.","broken techno","Seed v13 para broken techno; usado para gerar recomendacoes com preview_url real e reduzir faixas sem player.","artist_expansion_v13_playable_depth"
